MET,Alt_CG_Geod_CM (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Alt_CG_Geod_LAS (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Alt_CG_Geod_Booster (ft),Latitude_CG_Geod (radians),Longitude_CG_Geod (radians),Quat1_s (CM),Quat1_v0 (CM),Quat1_v1 (CM),Quat1_v2 (CM),Quat1_s (LAS),Quat1_v0 (LAS),Quat1_v1 (LAS),Quat1_v2 (LAS),Quat1_s (Booster),Quat1_v0 (Booster),Quat1_v1 (Booster),Quat1_v2 (Booster),Engine Flag,reserved
12.457504,336.11374,0.49669439,-1.405486,336.11374,0.49669439,-1.405486,336.11374,0.49669439,-1.405486,0.4412336553,0.55178463,0.46467027,-0.53378659,0.4412336553,0.55178463,0.46467027,-0.53378659,0.4412336553,0.55178463,0.46467027,-0.53378659,1,0
12.477184,339.0108,0.49669439,-1.405486,339.0108,0.49669439,-1.405486,339.0108,0.49669439,-1.405486,0.4410761033,0.55189097,0.4648169,-0.53367919,0.4410761033,0.55189097,0.4648169,-0.53367919,0.4410761033,0.55189097,0.4648169,-0.53367919,1,0
12.496863,341.92084,0.49669439,-1.405486,341.92084,0.49669439,-1.405486,341.92084,0.49669439,-1.405486,0.4409245808,0.55200559,0.46496624,-0.53355575,0.4409245808,0.55200559,0.46496624,-0.53355575,0.4409245808,0.55200559,0.46496624,-0.53355575,1,0
12.516545,344.84399,0.49669439,-1.405486,344.84399,0.49669439,-1.405486,344.84399,0.49669439,-1.405486,0.440772697,0.55211383,0.46511391,-0.53344053,0.440772697,0.55211383,0.46511391,-0.53344053,0.440772697,0.55211383,0.46511391,-0.53344053,1,0
12.555904,347.7804,0.49669439,-1.405486,347.7804,0.49669439,-1.405486,347.7804,0.49669439,-1.405486,0.4406076273,0.55223101,0.46526843,-0.53332084,0.4406076273,0.55223101,0.46526843,-0.53332084,0.4406076273,0.55223101,0.46526843,-0.53332084,1,0
12.575584,350.73004,0.49669439,-1.405486,350.73004,0.49669439,-1.405486,350.73004,0.49669439,-1.405486,0.440455767,0.55234122,0.46541697,-0.53320253,0.440455767,0.55234122,0.46541697,-0.53320253,0.440455767,0.55234122,0.46541697,-0.53320253,1,0
12.595264,353.69318,0.49669439,-1.405486,353.69318,0.49669439,-1.405486,353.69318,0.49669439,-1.405486,0.440291007,0.55245376,0.46557391,-0.53308499,0.440291007,0.55245376,0.46557391,-0.53308499,0.440291007,0.55245376,0.46557391,-0.53308499,1,0
12.614944,356.66931,0.49669439,-1.405486,356.66931,0.49669439,-1.405486,356.66931,0.49669439,-1.405486,0.4401346437,0.55257213,0.46572265,-0.53296149,0.4401346437,0.55257213,0.46572265,-0.53296149,0.4401346437,0.55257213,0.46572265,-0.53296149,1,0
12.654304,359.65875,0.49669439,-1.405486,359.65875,0.49669439,-1.405486,359.65875,0.49669439,-1.405486,0.439970466,0.55269456,0.46587291,-0.53283876,0.439970466,0.55269456,0.46587291,-0.53283876,0.439970466,0.55269456,0.46587291,-0.53283876,1,0
12.673984,362.66165,0.49669439,-1.405486,362.66165,0.49669439,-1.405486,362.66165,0.49669439,-1.405486,0.4398159569,0.55280596,0.46602729,-0.53271574,0.4398159569,0.55280596,0.46602729,-0.53271574,0.4398159569,0.55280596,0.46602729,-0.53271574,1,0
12.693664,366.28262,0.49669439,-1.405486,366.28262,0.49669439,-1.405486,366.28262,0.49669439,-1.405486,0.4396228551,0.5529449,0.46621493,-0.53256673,0.4396228551,0.5529449,0.46621493,-0.53256673,0.4396228551,0.5529449,0.46621493,-0.53256673,1,0
12.713345,368.70721,0.49669439,-1.405486,368.70721,0.49669439,-1.405486,368.70721,0.49669439,-1.405486,0.4394949016,0.5530495,0.46633315,-0.53246021,0.4394949016,0.5530495,0.46633315,-0.53246021,0.4394949016,0.5530495,0.46633315,-0.53246021,1,0
12.752705,371.75021,0.49669439,-1.405486,371.75021,0.49669439,-1.405486,371.75021,0.49669439,-1.405486,0.4393352784,0.55316418,0.46649069,-0.5323348,0.4393352784,0.55316418,0.46649069,-0.5323348,0.4393352784,0.55316418,0.46649069,-0.5323348,1,0
12.772384,374.80658,0.49669439,-1.405486,374.80658,0.49669439,-1.405486,374.80658,0.49669439,-1.405486,0.4391774805,0.55328685,0.46663842,-0.53220803,0.4391774805,0.55328685,0.46663842,-0.53220803,0.4391774805,0.55328685,0.46663842,-0.53220803,1,0
12.792064,377.87637,0.49669439,-1.405486,377.87637,0.49669439,-1.405486,377.87637,0.49669439,-1.405486,0.4390168334,0.55341041,0.46679333,-0.53207624,0.4390168334,0.55341041,0.46679333,-0.53207624,0.4390168334,0.55341041,0.46679333,-0.53207624,1,0
12.831425,381.57803,0.49669439,-1.405486,381.57803,0.49669439,-1.405486,381.57803,0.49669439,-1.405486,0.4388195666,0.55355197,0.46698341,-0.5319249,0.4388195666,0.55355197,0.46698341,-0.5319249,0.4388195666,0.55355197,0.46698341,-0.5319249,1,0
12.851106,384.05658,0.49669439,-1.405486,384.05658,0.49669439,-1.405486,384.05658,0.49669439,-1.405486,0.4386874964,0.55365425,0.46710435,-0.53182119,0.4386874964,0.55365425,0.46710435,-0.53182119,0.4386874964,0.55365425,0.46710435,-0.53182119,1,0
12.870786,387.16696,0.49669439,-1.405486,387.16696,0.49669439,-1.405486,387.16696,0.49669439,-1.405486,0.4385325198,0.55377454,0.46725667,-0.53168994,0.4385325198,0.55377454,0.46725667,-0.53168994,0.4385325198,0.55377454,0.46725667,-0.53168994,1,0
12.890466,390.29089,0.49669439,-1.405486,390.29089,0.49669439,-1.405486,390.29089,0.49669439,-1.405486,0.4383620178,0.55390084,0.46740955,-0.53156459,0.4383620178,0.55390084,0.46740955,-0.53156459,0.4383620178,0.55390084,0.46740955,-0.53156459,1,0
12.929826,393.42834,0.49669439,-1.405486,393.42834,0.49669439,-1.405486,393.42834,0.49669439,-1.405486,0.4382041727,0.55402315,0.46756297,-0.53143233,0.4382041727,0.55402315,0.46756297,-0.53143233,0.4382041727,0.55402315,0.46756297,-0.53143233,1,0
12.949506,396.57944,0.49669439,-1.405486,396.57944,0.49669439,-1.405486,396.57944,0.49669439,-1.405486,0.4380410365,0.55414331,0.46772155,-0.53130198,0.4380410365,0.55414331,0.46772155,-0.53130198,0.4380410365,0.55414331,0.46772155,-0.53130198,1,0
12.969186,399.74405,0.49669439,-1.405486,399.74405,0.49669439,-1.405486,399.74405,0.49669439,-1.405486,0.4378822956,0.55426627,0.46787578,-0.53116876,0.4378822956,0.55426627,0.46787578,-0.53116876,0.4378822956,0.55426627,0.46787578,-0.53116876,1,0
12.988866,402.92227,0.49669439,-1.405486,402.92227,0.49669439,-1.405486,402.92227,0.49669439,-1.405486,0.4377168362,0.55438352,0.46803233,-0.53104484,0.4377168362,0.55438352,0.46803233,-0.53104484,0.4377168362,0.55438352,0.46803233,-0.53104484,1,0
13.028226,406.11414,0.49669439,-1.405486,406.11414,0.49669439,-1.405486,406.11414,0.49669439,-1.405486,0.4375516045,0.55450803,0.46818611,-0.53091544,0.4375516045,0.55450803,0.46818611,-0.53091544,0.4375516045,0.55450803,0.46818611,-0.53091544,1,0
13.047907,409.31958,0.49669439,-1.405486,409.31958,0.49669439,-1.405486,409.31958,0.49669439,-1.405486,0.4373822643,0.55463195,0.46834418,-0.5307861,0.4373822643,0.55463195,0.46834418,-0.5307861,0.4373822643,0.55463195,0.46834418,-0.5307861,1,0
13.067586,412.53867,0.49669439,-1.405486,412.53867,0.49669439,-1.405486,412.53867,0.49669439,-1.405486,0.4372174827,0.55475283,0.46850216,-0.5306561,0.4372174827,0.55475283,0.46850216,-0.5306561,0.4372174827,0.55475283,0.46850216,-0.5306561,1,0
13.106947,415.77136,0.49669439,-1.405486,415.77136,0.49669439,-1.405486,415.77136,0.49669439,-1.405486,0.4370553997,0.55487537,0.46865514,-0.5305264,0.4370553997,0.55487537,0.46865514,-0.5305264,0.4370553997,0.55487537,0.46865514,-0.5305264,1,0
13.126627,419.0177,0.49669439,-1.405486,419.0177,0.49669439,-1.405486,419.0177,0.49669439,-1.405486,0.4368893579,0.55499572,0.46881726,-0.53039402,0.4368893579,0.55499572,0.46881726,-0.53039402,0.4368893579,0.55499572,0.46881726,-0.53039402,1,0
13.146307,422.93137,0.49669439,-1.405486,422.93137,0.49669439,-1.405486,422.93137,0.49669439,-1.405486,0.4366863111,0.55514055,0.46900564,-0.5302431,0.4366863111,0.55514055,0.46900564,-0.5302431,0.4366863111,0.55514055,0.46900564,-0.5302431,1,0
13.165986,425.55139,0.49669439,-1.405486,425.55139,0.49669439,-1.405486,425.55139,0.49669439,-1.405486,0.4365536812,0.55523682,0.46913373,-0.53013819,0.4365536812,0.55523682,0.46913373,-0.53013819,0.4365536812,0.55523682,0.46913373,-0.53013819,1,0
13.205346,428.83871,0.49669439,-1.405486,428.83871,0.49669439,-1.405486,428.83871,0.49669439,-1.405486,0.4363854792,0.55535889,0.46929023,-0.53001028,0.4363854792,0.55535889,0.46929023,-0.53001028,0.4363854792,0.55535889,0.46929023,-0.53001028,1,0
13.225027,432.13968,0.49669439,-1.4054859,432.13968,0.49669439,-1.4054859,432.13968,0.49669439,-1.4054859,0.4362126832,0.55548447,0.46944889,-0.5298804,0.4362126832,0.55548447,0.46944889,-0.5298804,0.4362126832,0.55548447,0.46944889,-0.5298804,1,0
13.244707,435.45435,0.49669442,-1.4054859,435.45435,0.49669442,-1.4054859,435.45435,0.49669442,-1.4054859,0.436037879,0.55560786,0.46961033,-0.52975184,0.436037879,0.55560786,0.46961033,-0.52975184,0.436037879,0.55560786,0.46961033,-0.52975184,1,0
13.264387,439.44995,0.49669442,-1.4054859,439.44995,0.49669442,-1.4054859,439.44995,0.49669442,-1.4054859,0.4358335701,0.55575597,0.46980688,-0.52959031,0.4358335701,0.55575597,0.46980688,-0.52959031,0.4358335701,0.55575597,0.46980688,-0.52959031,1,0
13.303748,442.12476,0.49669442,-1.4054859,442.12476,0.49669442,-1.4054859,442.12476,0.49669442,-1.4054859,0.4356975707,0.55584675,0.46993855,-0.52949011,0.4356975707,0.55584675,0.46993855,-0.52949011,0.4356975707,0.55584675,0.46993855,-0.52949011,1,0
13.323428,445.4805,0.49669442,-1.4054859,445.4805,0.49669442,-1.4054859,445.4805,0.49669442,-1.4054859,0.4355264243,0.55596435,0.47010443,-0.52936018,0.4355264243,0.55596435,0.47010443,-0.52936018,0.4355264243,0.55596435,0.47010443,-0.52936018,1,0
13.343108,448.84995,0.49669442,-1.4054859,448.84995,0.49669442,-1.4054859,448.84995,0.49669442,-1.4054859,0.4353504101,0.55609375,0.47026277,-0.52922839,0.4353504101,0.55609375,0.47026277,-0.52922839,0.4353504101,0.55609375,0.47026277,-0.52922839,1,0
13.382468,452.23306,0.49669442,-1.4054859,452.23306,0.49669442,-1.4054859,452.23306,0.49669442,-1.4054859,0.4351774761,0.55621481,0.47042793,-0.5290966,0.4351774761,0.55621481,0.47042793,-0.5290966,0.4351774761,0.55621481,0.47042793,-0.5290966,1,0
13.402148,455.62994,0.49669442,-1.4054859,455.62994,0.49669442,-1.4054859,455.62994,0.49669442,-1.4054859,0.4350089768,0.55633473,0.47058418,-0.52897012,0.4350089768,0.55633473,0.47058418,-0.52897012,0.4350089768,0.55633473,0.47058418,-0.52897012,1,0
13.421828,459.04065,0.49669442,-1.4054859,459.04065,0.49669442,-1.4054859,459.04065,0.49669442,-1.4054859,0.434831174,0.55645847,0.47075424,-0.52883482,0.434831174,0.55645847,0.47075424,-0.52883482,0.434831174,0.55645847,0.47075424,-0.52883482,1,0
13.441508,462.46515,0.49669442,-1.4054859,462.46515,0.49669442,-1.4054859,462.46515,0.49669442,-1.4054859,0.4346539613,0.556584,0.47092071,-0.52870017,0.4346539613,0.556584,0.47092071,-0.52870017,0.4346539613,0.556584,0.47092071,-0.52870017,1,0
13.480868,465.90329,0.49669442,-1.4054859,465.90329,0.49669442,-1.4054859,465.90329,0.49669442,-1.4054859,0.4344740372,0.55671191,0.4710874,-0.52856487,0.4344740372,0.55671191,0.4710874,-0.52856487,0.4344740372,0.55671191,0.4710874,-0.52856487,1,0
13.500548,469.35513,0.49669442,-1.4054859,469.35513,0.49669442,-1.4054859,469.35513,0.49669442,-1.4054859,0.4342999375,0.55683869,0.47124952,-0.52842987,0.4342999375,0.55683869,0.47124952,-0.52842987,0.4342999375,0.55683869,0.47124952,-0.52842987,1,0
13.520228,472.82077,0.49669442,-1.4054859,472.82077,0.49669442,-1.4054859,472.82077,0.49669442,-1.4054859,0.43412637,0.55695826,0.47141701,-0.52829707,0.43412637,0.55695826,0.47141701,-0.52829707,0.43412637,0.55695826,0.47141701,-0.52829707,1,0
13.539909,476.30023,0.49669442,-1.4054859,476.30023,0.49669442,-1.4054859,476.30023,0.49669442,-1.4054859,0.4339441823,0.55708849,0.47158265,-0.52816159,0.4339441823,0.55708849,0.47158265,-0.52816159,0.4339441823,0.55708849,0.47158265,-0.52816159,1,0
13.579269,479.79355,0.49669442,-1.4054859,479.79355,0.49669442,-1.4054859,479.79355,0.49669442,-1.4054859,0.4337678142,0.55721503,0.47175184,-0.52802187,0.4337678142,0.55721503,0.47175184,-0.52802187,0.4337678142,0.55721503,0.47175184,-0.52802187,1,0
13.598949,484.00381,0.49669442,-1.4054859,484.00381,0.49669442,-1.4054859,484.00381,0.49669442,-1.4054859,0.4335535168,0.55736738,0.47195452,-0.52785593,0.4335535168,0.55736738,0.47195452,-0.52785593,0.4335535168,0.55736738,0.47195452,-0.52785593,1,0
13.618628,486.82159,0.49669442,-1.4054859,486.82159,0.49669442,-1.4054859,486.82159,0.49669442,-1.4054859,0.4334097906,0.5574761,0.47207969,-0.52774721,0.4334097906,0.5574761,0.47207969,-0.52774721,0.4334097906,0.5574761,0.47207969,-0.52774721,1,0
13.657989,490.35638,0.49669442,-1.4054859,490.35638,0.49669442,-1.4054859,490.35638,0.49669442,-1.4054859,0.4332277856,0.55760556,0.47225258,-0.52760518,0.4332277856,0.55760556,0.47225258,-0.52760518,0.4332277856,0.55760556,0.47225258,-0.52760518,1,0
13.677669,493.90488,0.49669442,-1.4054859,493.90488,0.49669442,-1.4054859,493.90488,0.49669442,-1.4054859,0.4330532328,0.55773628,0.47241196,-0.52746761,0.4330532328,0.55773628,0.47241196,-0.52746761,0.4330532328,0.55773628,0.47241196,-0.52746761,1,0
13.697349,497.46725,0.49669442,-1.4054857,497.46725,0.49669442,-1.4054857,497.46725,0.49669442,-1.4054857,0.4328738394,0.55786991,0.47258106,-0.52732205,0.4328738394,0.55786991,0.47258106,-0.52732205,0.4328738394,0.55786991,0.47258106,-0.52732205,1,0
13.717029,501.76031,0.49669442,-1.4054857,501.76031,0.49669442,-1.4054857,501.76031,0.49669442,-1.4054857,0.432657107,0.55803555,0.47277823,-0.52714789,0.432657107,0.55803555,0.47277823,-0.52714789,0.432657107,0.55803555,0.47277823,-0.52714789,1,0
13.75639,504.63345,0.49669442,-1.4054857,504.63345,0.49669442,-1.4054857,504.63345,0.49669442,-1.4054857,0.4325218509,0.55813318,0.47291139,-0.52703607,0.4325218509,0.55813318,0.47291139,-0.52703607,0.4325218509,0.55813318,0.47291139,-0.52703607,1,0
13.77607,508.2374,0.49669442,-1.4054857,508.2374,0.49669442,-1.4054857,508.2374,0.49669442,-1.4054857,0.4323350388,0.55826706,0.47307891,-0.52689719,0.4323350388,0.55826706,0.47307891,-0.52689719,0.4323350388,0.55826706,0.47307891,-0.52689719,1,0
13.79575,511.85516,0.49669442,-1.4054857,511.85516,0.49669442,-1.4054857,511.85516,0.49669442,-1.4054857,0.432155953,0.55840594,0.47323963,-0.52675259,0.432155953,0.55840594,0.47323963,-0.52675259,0.432155953,0.55840594,0.47323963,-0.52675259,1,0
13.81543,515.48676,0.49669442,-1.4054857,515.48676,0.49669442,-1.4054857,515.48676,0.49669442,-1.4054857,0.4319860278,0.55853826,0.47340038,-0.52660722,0.4319860278,0.55853826,0.47340038,-0.52660722,0.4319860278,0.55853826,0.47340038,-0.52660722,1,0
13.85479,519.13232,0.49669442,-1.4054857,519.13232,0.49669442,-1.4054857,519.13232,0.49669442,-1.4054857,0.43180192,0.55867249,0.4735707,-0.52646267,0.43180192,0.55867249,0.4735707,-0.52646267,0.43180192,0.55867249,0.4735707,-0.52646267,1,0
13.87447,522.79175,0.49669442,-1.4054857,522.79175,0.49669442,-1.4054857,522.79175,0.49669442,-1.4054857,0.4316268481,0.55880499,0.47373268,-0.52631986,0.4316268481,0.55880499,0.47373268,-0.52631986,0.4316268481,0.55880499,0.47373268,-0.52631986,1,0
13.89415,526.46515,0.49669442,-1.4054857,526.46515,0.49669442,-1.4054857,526.46515,0.49669442,-1.4054857,0.4314451025,0.55893397,0.4739027,-0.52617884,0.4314451025,0.55893397,0.4739027,-0.52617884,0.4314451025,0.55893397,0.4739027,-0.52617884,1,0
13.91383,530.89148,0.49669442,-1.4054857,530.89148,0.49669442,-1.4054857,530.89148,0.49669442,-1.4054857,0.4312312481,0.55909604,0.47409868,-0.52600539,0.4312312481,0.55909604,0.47409868,-0.52600539,0.4312312481,0.55909604,0.47409868,-0.52600539,1,0
13.953191,533.85352,0.49669442,-1.4054857,533.85352,0.49669442,-1.4054857,533.85352,0.49669442,-1.4054857,0.4310853766,0.55920362,0.47423285,-0.52588964,0.4310853766,0.55920362,0.47423285,-0.52588964,0.4310853766,0.55920362,0.47423285,-0.52588964,1,0
13.972871,537.56873,0.49669442,-1.4054857,537.56873,0.49669442,-1.4054857,537.56873,0.49669442,-1.4054857,0.4309038687,0.5593366,0.47439706,-0.52574885,0.4309038687,0.5593366,0.47439706,-0.52574885,0.4309038687,0.5593366,0.47439706,-0.52574885,1,0
13.992551,541.29767,0.49669442,-1.4054857,541.29767,0.49669442,-1.4054857,541.29767,0.49669442,-1.4054857,0.4307244624,0.55947304,0.47456148,-0.52560228,0.4307244624,0.55947304,0.47456148,-0.52560228,0.4307244624,0.55947304,0.47456148,-0.52560228,1,0
14.031911,545.04071,0.49669442,-1.4054857,545.04071,0.49669442,-1.4054857,545.04071,0.49669442,-1.4054857,0.4305495681,0.55960047,0.47472456,-0.52546263,0.4305495681,0.55960047,0.47472456,-0.52546263,0.4305495681,0.55960047,0.47472456,-0.52546263,1,0
14.051591,549.55066,0.49669442,-1.4054856,549.55066,0.49669442,-1.4054856,549.55066,0.49669442,-1.4054856,0.4303261723,0.55976307,0.47492212,-0.52529389,0.4303261723,0.55976307,0.47492212,-0.52529389,0.4303261723,0.55976307,0.47492212,-0.52529389,1,0
14.071271,552.56842,0.49669442,-1.4054856,552.56842,0.49669442,-1.4054856,552.56842,0.49669442,-1.4054856,0.4301885587,0.55985862,0.47505498,-0.52518463,0.4301885587,0.55985862,0.47505498,-0.52518463,0.4301885587,0.55985862,0.47505498,-0.52518463,1,0
14.090951,556.35321,0.49669442,-1.4054856,556.35321,0.49669442,-1.4054856,556.35321,0.49669442,-1.4054856,0.4300057921,0.55999345,0.47522029,-0.52504098,0.4300057921,0.55999345,0.47522029,-0.52504098,0.4300057921,0.55999345,0.47522029,-0.52504098,1,0
14.130312,560.1521,0.49669442,-1.4054856,560.1521,0.49669442,-1.4054856,560.1521,0.49669442,-1.4054856,0.4298240707,0.56012124,0.47538701,-0.52490252,0.4298240707,0.56012124,0.47538701,-0.52490252,0.4298240707,0.56012124,0.47538701,-0.52490252,1,0
14.149992,563.96484,0.49669442,-1.4054856,563.96484,0.49669442,-1.4054856,563.96484,0.49669442,-1.4054856,0.4296442074,0.5602541,0.47555456,-0.52475619,0.4296442074,0.5602541,0.47555456,-0.52475619,0.4296442074,0.5602541,0.47555456,-0.52475619,1,0
14.169672,568.55872,0.49669442,-1.4054856,568.55872,0.49669442,-1.4054856,568.55872,0.49669442,-1.4054856,0.4294234502,0.56041116,0.47574943,-0.52459252,0.4294234502,0.56041116,0.47574943,-0.52459252,0.4294234502,0.56041116,0.47574943,-0.52459252,1,0
14.189352,571.63245,0.49669442,-1.4054856,571.63245,0.49669442,-1.4054856,571.63245,0.49669442,-1.4054856,0.4292818098,0.56051081,0.47588333,-0.52448052,0.4292818098,0.56051081,0.47588333,-0.52448052,0.4292818098,0.56051081,0.47588333,-0.52448052,1,0
14.228712,575.48724,0.49669442,-1.4054856,575.48724,0.49669442,-1.4054856,575.48724,0.49669442,-1.4054856,0.4291012869,0.56063795,0.476053,-0.52433836,0.4291012869,0.56063795,0.476053,-0.52433836,0.4291012869,0.56063795,0.476053,-0.52433836,1,0
14.248391,579.35602,0.49669442,-1.4054856,579.35602,0.49669442,-1.4054856,579.35602,0.49669442,-1.4054856,0.4289149408,0.56076562,0.47621763,-0.52420479,0.4289149408,0.56076562,0.47621763,-0.52420479,0.4289149408,0.56076562,0.47621763,-0.52420479,1,0
14.268072,583.23883,0.49669442,-1.4054856,583.23883,0.49669442,-1.4054856,583.23883,0.49669442,-1.4054856,0.4287344499,0.56089532,0.47638837,-0.52405852,0.4287344499,0.56089532,0.47638837,-0.52405852,0.4287344499,0.56089532,0.47638837,-0.52405852,1,0
14.307432,587.13574,0.49669442,-1.4054856,587.13574,0.49669442,-1.4054856,587.13574,0.49669442,-1.4054856,0.4285483287,0.56102061,0.47655317,-0.52392679,0.4285483287,0.56102061,0.47655317,-0.52392679,0.4285483287,0.56102061,0.47655317,-0.52392679,1,0
14.327112,591.04669,0.49669442,-1.4054856,591.04669,0.49669442,-1.4054856,591.04669,0.49669442,-1.4054856,0.4283651673,0.56114578,0.47672546,-0.52378577,0.4283651673,0.56114578,0.47672546,-0.52378577,0.4283651673,0.56114578,0.47672546,-0.52378577,1,0
14.346792,594.97162,0.49669442,-1.4054855,594.97162,0.49669442,-1.4054855,594.97162,0.49669442,-1.4054855,0.4281745908,0.56127429,0.47689098,-0.52365321,0.4281745908,0.56127429,0.47689098,-0.52365321,0.4281745908,0.56127429,0.47689098,-0.52365321,1,0
14.366472,599.7002,0.49669442,-1.4054855,599.7002,0.49669442,-1.4054855,599.7002,0.49669442,-1.4054855,0.4279562854,0.56142527,0.47709659,-0.5234825,0.4279562854,0.56142527,0.47709659,-0.5234825,0.4279562854,0.56142527,0.47709659,-0.5234825,1,0
14.405833,602.86389,0.49669442,-1.4054855,602.86389,0.49669442,-1.4054855,602.86389,0.49669442,-1.4054855,0.4278070913,0.5615285,0.47723025,-0.52337188,0.4278070913,0.5615285,0.47723025,-0.52337188,0.4278070913,0.5615285,0.47723025,-0.52337188,1,0
14.425513,606.83105,0.49669442,-1.4054855,606.83105,0.49669442,-1.4054855,606.83105,0.49669442,-1.4054855,0.4276201166,0.5616588,0.4773995,-0.52323049,0.4276201166,0.5616588,0.4773995,-0.52323049,0.4276201166,0.5616588,0.4773995,-0.52323049,1,0
14.445193,610.81238,0.49669442,-1.4054855,610.81238,0.49669442,-1.4054855,610.81238,0.49669442,-1.4054855,0.4274316198,0.56178331,0.4775722,-0.52309322,0.4274316198,0.56178331,0.4775722,-0.52309322,0.4274316198,0.56178331,0.4775722,-0.52309322,1,0
14.464873,614.80768,0.49669442,-1.4054855,614.80768,0.49669442,-1.4054855,614.80768,0.49669442,-1.4054855,0.4272476871,0.56191522,0.47773901,-0.52294946,0.4272476871,0.56191522,0.47773901,-0.52294946,0.4272476871,0.56191522,0.47773901,-0.52294946,1,0
14.504233,619.62067,0.49669442,-1.4054855,619.62067,0.49669442,-1.4054855,619.62067,0.49669442,-1.4054855,0.4270191083,0.56206959,0.47794577,-0.52278131,0.4270191083,0.56206959,0.47794577,-0.52278131,0.4270191083,0.56206959,0.47794577,-0.52278131,1,0
14.523913,622.8407,0.49669442,-1.4054855,622.8407,0.49669442,-1.4054855,622.8407,0.49669442,-1.4054855,0.4268730041,0.56217229,0.47808135,-0.52266622,0.4268730041,0.56217229,0.47808135,-0.52266622,0.4268730041,0.56217229,0.47808135,-0.52266622,1,0
14.543593,626.87836,0.49669442,-1.4054855,626.87836,0.49669442,-1.4054855,626.87836,0.49669442,-1.4054855,0.4266779991,0.56230366,0.4782522,-0.52252781,0.4266779991,0.56230366,0.4782522,-0.52252781,0.4266779991,0.56230366,0.4782522,-0.52252781,1,0
14.582953,630.93018,0.49669442,-1.4054855,630.93018,0.49669442,-1.4054855,630.93018,0.49669442,-1.4054855,0.4264906314,0.56243521,0.47842088,-0.52238476,0.4264906314,0.56243521,0.47842088,-0.52238476,0.4264906314,0.56243521,0.47842088,-0.52238476,1,0
14.602633,634.99634,0.49669442,-1.4054854,634.99634,0.49669442,-1.4054854,634.99634,0.49669442,-1.4054854,0.4263019428,0.56256986,0.47859046,-0.52223843,0.4263019428,0.56256986,0.47859046,-0.52223843,0.4263019428,0.56256986,0.47859046,-0.52223843,1,0
14.622313,639.8941,0.49669442,-1.4054854,639.8941,0.49669442,-1.4054854,639.8941,0.49669442,-1.4054854,0.4260736415,0.56272638,0.47879478,-0.5220688,0.4260736415,0.56272638,0.47879478,-0.5220688,0.4260736415,0.56272638,0.47879478,-0.5220688,1,0
14.641993,643.17053,0.49669442,-1.4054854,643.17053,0.49669442,-1.4054854,643.17053,0.49669442,-1.4054854,0.4259256165,0.56283689,0.4789257,-0.52195036,0.4259256165,0.56283689,0.4789257,-0.52195036,0.4259256165,0.56283689,0.4789257,-0.52195036,1,0
14.681354,647.27881,0.49669442,-1.4054854,647.27881,0.49669442,-1.4054854,647.27881,0.49669442,-1.4054854,0.4257404329,0.56296903,0.47908875,-0.52180928,0.4257404329,0.56296903,0.47908875,-0.52180928,0.4257404329,0.56296903,0.47908875,-0.52180928,1,0
14.701034,651.40143,0.49669442,-1.4054854,651.40143,0.49669442,-1.4054854,651.40143,0.49669442,-1.4054854,0.4255479515,0.56310034,0.47926483,-0.52166289,0.4255479515,0.56310034,0.47926483,-0.52166289,0.4255479515,0.56310034,0.47926483,-0.52166289,1,0
14.720714,655.53815,0.49669442,-1.4054854,655.53815,0.49669442,-1.4054854,655.53815,0.49669442,-1.4054854,0.4253577438,0.56324142,0.47943497,-0.52150935,0.4253577438,0.56324142,0.47943497,-0.52150935,0.4253577438,0.56324142,0.47943497,-0.52150935,1,0
14.740394,659.68896,0.49669442,-1.4054854,659.68896,0.49669442,-1.4054854,659.68896,0.49669442,-1.4054854,0.425170422,0.56337613,0.47960022,-0.52136463,0.425170422,0.56337613,0.47960022,-0.52136463,0.425170422,0.56337613,0.47960022,-0.52136463,1,0
14.779754,663.85406,0.49669442,-1.4054854,663.85406,0.49669442,-1.4054854,663.85406,0.49669442,-1.4054854,0.4249852002,0.56350678,0.47976959,-0.5212186,0.4249852002,0.56350678,0.47976959,-0.5212186,0.4249852002,0.56350678,0.47976959,-0.5212186,1,0
14.799434,668.03333,0.49669442,-1.4054854,668.03333,0.49669442,-1.4054854,668.03333,0.49669442,-1.4054854,0.4247921588,0.56364751,0.4799352,-0.52107131,0.4247921588,0.56364751,0.4799352,-0.52107131,0.4247921588,0.56364751,0.4799352,-0.52107131,1,0
14.819115,673.06702,0.49669442,-1.4054853,673.06702,0.49669442,-1.4054853,673.06702,0.49669442,-1.4054853,0.4245793892,0.56380552,0.48013026,-0.52089405,0.4245793892,0.56380552,0.48013026,-0.52089405,0.4245793892,0.56380552,0.48013026,-0.52089405,1,0
14.838795,676.43433,0.49669442,-1.4054853,676.43433,0.49669442,-1.4054853,676.43433,0.49669442,-1.4054853,0.4244273855,0.56391585,0.48026541,-0.52077389,0.4244273855,0.56391585,0.48026541,-0.52077389,0.4244273855,0.56391585,0.48026541,-0.52077389,1,0
14.878155,680.65625,0.49669442,-1.4054853,680.65625,0.49669442,-1.4054853,680.65625,0.49669442,-1.4054853,0.4242366121,0.56405044,0.4804337,-0.52062833,0.4242366121,0.56405044,0.4804337,-0.52062833,0.4242366121,0.56405044,0.4804337,-0.52062833,1,0
